0	5224631.09964723
0	5250981.08923893
0	5277204.55294682
0	5303300.85889911
0	5329269.37828792
0	5355109.48538451
0	5380820.55755430
0	5406401.97527189
0	5431853.12213600
0	5457173.38488431
0	5482362.15340824
0	5507418.82076764
0	5532342.78320545
0	5557133.44016219
0	5581790.19429050
0	5606312.45146948
0	5630699.62081901
0	5654951.11471402
0	5679066.34879863
0	5703044.74200023
0	5726885.71654347
0	5750588.69796421
0	5774153.11512333
0	5797578.40022053
0	5820863.98880796
0	5844009.31980388
0	5867013.83550612
0	5889876.98160559
0	5912598.20719955
0	5935176.96480495
0	5957612.71037161
0	5979904.90329530
0	6002053.00643081
0	6024056.48610484
0	6045914.81212891
0	6067627.45781211
0	6089193.89997379
0	6110613.61895617
0	6131886.09863688
0	6153010.82644135
0	6173987.29335522
0	6194814.99393655
0	6215493.42632804
0	6236022.09226909
0	6256400.49710784
0	6276628.14981307
0	6296704.56298602
0	6316629.25287215
0	6336401.73937280
0	6356021.54605676
0	6375488.20017172
0	6394801.23265569
0	6413960.17814831
0	6432964.57500204
0	6451813.96529328
0	6470507.89483344
0	6489045.91317983
0	6507427.57364658
0	6525652.43331534
0	6543720.05304598
0	6561629.99748719
0	6579381.83508693
0	6596975.13810287
0	6614409.48261266
0	6631684.44852417
0	6648799.61958560
0	6665754.58339551
0	6682548.93141276
0	6699182.25896637
0	6715654.16526523
0	6731964.25340780
0	6748112.13039166
0	6764097.40712296
0	6779919.69842583
0	6795578.62305161
0	6811073.80368811
0	6826404.86696863
0	6841571.44348101
0	6856573.16777648
0	6871409.67837852
0	6886080.61779153
0	6900585.63250946
0	6914924.37302433
0	6929096.49383465
0	6943101.65345373
0	6956939.51441793
0	6970609.74329478
0	6984112.01069103
0	6997445.99126054
0	7010611.36371219
0	7023607.81081757
0	7036435.01941863
0	7049092.68043525
0	7061580.48887266
0	7073898.14382880
0	7086045.34850158
0	7098021.81019603
0	7109827.24033133
0	7121461.35444778
0	7132923.87221365
0	7144214.51743196
0	7155333.01804710
0	7166279.10615140
0	7177052.51799157
0	7187652.99397509
0	7198080.27867643
0	7208334.12084324
0	7218414.27340236
0	7228320.49346580
0	7238052.54233661
0	7247610.18551458
0	7256993.19270195
0	7266201.33780891
0	7275234.39895908
0	7284092.15849484
0	7292774.40298257
0	7301280.92321783
0	7309611.51423034
0	7317765.97528896
0	7325744.10990654
0	7333545.72584461
0	7341170.63511804
0	7348618.65399957
0	7355889.60302423
0	7362983.30699366
0	7369899.59498034
0	7376638.30033171
0	7383199.26067419
0	7389582.31791706
0	7395787.31825632
0	7401814.11217834
0	7407662.55446353
0	7413332.50418977
0	7418823.82473586
0	7424136.38378476
0	7429270.05332683
0	7434224.70966289
0	7439000.23340720
0	7443596.50949033
0	7448013.42716195
0	7452250.87999349
0	7456308.76588071
0	7460186.98704615
0	7463885.45004148
0	7467404.06574978
0	7470742.74938765
0	7473901.42050731
0	7476880.00299846
0	7479678.42509018
0	7482296.61935262
0	7484734.52269865
0	7486992.07638537
0	7489069.22601552
0	7490965.92153879
0	7492682.11725305
0	7494217.77180542
0	7495572.84819328
0	7496747.31376516
0	7497741.14022153
0	7498554.30361549
0	7499186.78435331
0	7499638.56719496
0	7499909.64125443
0	7500000
0	7499909.64125443
0	7499638.56719496
0	7499186.78435331
0	7498554.30361549
0	7497741.14022153
0	7496747.31376516
0	7495572.84819328
0	7494217.77180542
0	7492682.11725305
0	7490965.92153879
0	7489069.22601552
0	7486992.07638537
0	7484734.52269865
0	7482296.61935262
0	7479678.42509018
0	7476880.00299846
0	7473901.42050731
0	7470742.74938765
0	7467404.06574978
0	7463885.45004148
0	7460186.98704615
0	7456308.76588071
0	7452250.87999349
0	7448013.42716195
0	7443596.50949033
0	7439000.23340720
0	7434224.70966289
0	7429270.05332683
0	7424136.38378476
0	7418823.82473586
0	7413332.50418977
0	7407662.55446353
0	7401814.11217834
0	7395787.31825632
0	7389582.31791706
0	7383199.26067419
0	7376638.30033171
0	7369899.59498034
0	7362983.30699366
0	7355889.60302423
0	7348618.65399957
0	7341170.63511804
0	7333545.72584461
0	7325744.10990654
0	7317765.97528896
0	7309611.51423034
0	7301280.92321783
0	7292774.40298258
0	7284092.15849484
0	7275234.39895908
0	7266201.33780891
0	7256993.19270195
0	7247610.18551458
0	7238052.54233661
0	7228320.49346580
0	7218414.27340236
0	7208334.12084324
0	7198080.27867643
0	7187652.99397509
0	7177052.51799157
0	7166279.10615140
0	7155333.01804710
0	7144214.51743196
0	7132923.87221365
0	7121461.35444778
0	7109827.24033133
0	7098021.81019603
0	7086045.34850159
0	7073898.14382880
0	7061580.48887266
0	7049092.68043525
0	7036435.01941863
0	7023607.81081757
0	7010611.36371219
0	6997445.99126054
0	6984112.01069103
0	6970609.74329478
0	6956939.51441793
0	6943101.65345373
0	6929096.49383465
0	6914924.37302434
0	6900585.63250946
0	6886080.61779153
0	6871409.67837852
0	6856573.16777648
0	6841571.44348101
0	6826404.86696863
0	6811073.80368811
0	6795578.62305161
0	6779919.69842583
0	6764097.40712296
0	6748112.13039166
0	6731964.25340780
0	6715654.16526523
0	6699182.25896637
0	6682548.93141276
0	6665754.58339551
0	6648799.61958560
0	6631684.44852417
0	6614409.48261266
0	6596975.13810287
0	6579381.83508693
0	6561629.99748719
0	6543720.05304598
0	6525652.43331534
0	6507427.57364658
0	6489045.91317984
0	6470507.89483344
0	6451813.96529328
0	6432964.57500204
0	6413960.17814831
0	6394801.23265569
0	6375488.20017172
0	6356021.54605676
0	6336401.73937280
0	6316629.25287215
0	6296704.56298602
0	6276628.14981307
0	6256400.49710785
0	6236022.09226909
0	6215493.42632804
0	6194814.99393655
0	6173987.29335522
0	6153010.82644136
0	6131886.09863688
0	6110613.61895617
0	6089193.89997379
0	6067627.45781211
0	6045914.81212891
0	6024056.48610484
0	6002053.00643081
0	5979904.90329531
0	5957612.71037161
0	5935176.96480495
0	5912598.20719955
0	5889876.98160559
0	5867013.83550612
0	5844009.31980388
0	5820863.98880796
0	5797578.40022053
0	5774153.11512333
0	5750588.69796421
0	5726885.71654347
0	5703044.74200023
0	5679066.34879863
0	5654951.11471402
0	5630699.62081901
0	5606312.45146948
0	5581790.19429051
0	5557133.44016220
0	5532342.78320545
0	5507418.82076764
0	5482362.15340824
0	5457173.38488431
0	5431853.12213600
0	5406401.97527189
0	5380820.55755430
0	5355109.48538451
0	5329269.37828792
0	5303300.85889911
0	5277204.55294682
0	5250981.08923893
0	5224631.09964723
0	5198155.21909227
0	5171554.08552800
0	5144828.33992645
0	5117978.62626223
0	5091005.59149706
0	5063909.88556418
0	5036692.16135264
0	5009353.07469162
0	4981893.28433461
0	4954313.45194354
0	4926614.24207281
0	4898796.32215333
0	4870860.36247638
0	4842807.03617751
0	4814637.01922028
0	4786350.99037999
0	4757949.63122734
0	4729433.62611198
0	4700803.66214602
0	4672060.42918751
0	4643204.61982376
0	4614236.92935470
0	4585158.05577613
0	4555968.69976284
0	4526669.56465179
0	4497261.35642515
0	4467744.78369325
0	4438120.55767757
0	4408389.39219355
0	4378552.00363340
0	4348609.11094885
0	4318561.43563384
0	4288409.70170709
0	4258154.63569471
0	4227796.96661263
0	4197337.42594910
0	4166776.74764702
0	4136115.66808627
0	4105354.92606597
0	4074495.26278668
0	4043537.42183250
0	4012482.14915323
0	3981330.19304632
0	3950082.30413889
0	3918739.23536962
0	3887301.74197060
0	3855770.58144917
0	3824146.51356961
0	3792430.30033489
0	3760622.70596827
0	3728724.49689491
0	3696736.44172338
0	3664659.31122716
0	3632493.87832606
0	3600240.91806759
0	3567901.20760828
0	3535475.52619498
0	3502964.65514608
0	3470369.37783263
0	3437690.47965954
0	3404928.74804660
0	3372084.97240955
0	3339159.94414101
0	3306154.45659146
0	3273069.30505007
0	3239905.28672559
0	3206663.20072712
0	3173343.84804483
0	3139948.03153071
0	3106476.55587918
0	3072930.22760772
0	3039309.85503742
0	3005616.24827356
0	2971850.21918600
0	2938012.58138967
0	2904104.15022500
0	2870125.74273818
0	2836078.17766156
0	2801962.27539388
0	2767778.85798050
0	2733528.74909363
0	2699212.77401241
0	2664831.75960312
0	2630386.53429918
0	2595877.92808120
0	2561306.77245702
0	2526673.90044165
0	2491980.14653718
0	2457226.34671270
0	2422413.33838415
0	2387541.96039412
0	2352613.05299169
0	2317627.45781211
0	2282586.01785658
0	2247489.57747193
0	2212338.98233023
0	2177135.07940847
0	2141878.71696812
0	2106570.74453469
0	2071212.01287728
0	2035803.37398806
0	2000345.68106174
0	1964839.78847503
0	1929286.55176605
0	1893686.82761369
0	1858041.47381699
0	1822351.34927448
0	1786617.31396346
0	1750840.22891929
0	1715020.95621465
0	1679160.35893874
0	1643259.30117653
0	1607318.64798788
0	1571339.26538677
0	1535322.02032035
0	1499267.78064811
0	1463177.41512096
0	1427051.79336027
0	1390891.78583693
0	1354698.26385040
0	1318472.09950766
0	1282214.16570226
0	1245925.33609324
0	1209606.48508411
0	1173258.48780173
0	1136882.22007531
0	1100478.55841521
0	1064048.37999190
0	1027592.56261476
0	991111.984710978
0	954607.525304349
0	918080.063994123
0	881530.480933785
0	844959.656809863
0	808368.472820697
0	771757.810655224
0	735128.552471706
0	698481.580876502
0	661817.778902773
0	625138.029989234
0	588443.217958841
0	551734.226997508
0	515011.941632807
0	478277.246712636
0	441531.027383921
0	404774.169071266
0	368007.557455638
0	331232.078453006
0	294448.618193017
0	257658.062997618
0	220861.299359726
0	184059.213921842
0	147252.693454714
0	110442.624835939
0	73629.8950286235
0	36815.3910599844
0	9.18485099360515e-10


#CONSTRAINTS
@12
0 0
@7
u 0

#INITIALDISP

#INITIALVEL

#INITIALACCEL



